"new.id","eff","Ecosystems","Ecosystem.origin","Ecosystem.type","Ecosystem.type2","resource","consumer","TL","Definition","element","element2"
"140",0.00121423,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"140",0.054998357,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"140",0.012874115,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"140",0.049635399,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"140",0.068361807,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"141",0.06,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore+carnivore","aggregated",NA,"Production","C","Energy"
"141",0.14,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore+carnivore","aggregated",NA,"Production","C","Energy"
"141",0.15,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore+carnivore","aggregated",NA,"Production","C","Energy"
"141",0.051,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore+carnivore","aggregated",NA,"Production","C","Energy"
"142",0.003533333,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.005255533,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.002411133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.002144467,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.002855533,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0018778,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0025,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.004011133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0026778,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.004633333,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0041,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.005344467,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.002588867,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0039222,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.002855533,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.001611133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.008366667,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.004811133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.003211133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.006411133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.005255533,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.011211133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.005255533,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.020811133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.013611133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.010144467,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0017,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.001966667,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.013166667,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0055222,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0058778,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.0041,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.001255533,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.003033333,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"142",0.003211133,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"143",0.029780564,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"144",0.025015,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.039295,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.146395,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.036915,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.044055,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.017875,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.025015,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.034535,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.008355,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.003595,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.008355,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.020255,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.110695,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.044055,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.039295,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.025015,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.094035,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.001215,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",6e-06,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.01354,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.00646,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.10086,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.09142,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.03478,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.16458,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.02534,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.03478,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.05366,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.04186,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.07962,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.02534,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.03478,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.18818,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.40058,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.09142,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.020621,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.042797,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.050189,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.022469,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.022469,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.0036765,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.0959905,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.0466345,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"144",0.1279805,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"145",0.2329336,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","aggregated","I_II","Production","C","Energy"
"145",0.3332,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","II_III","Production","C","Energy"
"145",0.1188,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","III_IV","Production","C","Energy"
"145",0.0697336,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.1348,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.0996,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.2777336,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","aggregated","I_II","Production","C","Energy"
"145",0.2094664,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","II_III","Production","C","Energy"
"145",0.138,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","III_IV","Production","C","Energy"
"145",0.1081336,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.0846664,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.0729336,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.3737336,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","aggregated","I_II","Production","C","Energy"
"145",0.33,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","II_III","Production","C","Energy"
"145",0.0761336,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","III_IV","Production","C","Energy"
"145",0.1017336,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.1294664,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.09,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.2873336,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","aggregated","I_II","Production","C","Energy"
"145",0.1796,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","II_III","Production","C","Energy"
"145",0.1337336,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","III_IV","Production","C","Energy"
"145",0.0910664,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.0750664,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
"145",0.0644,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","aggregated","IV_","Production","C","Energy"
